year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,monthly_covid_hospital_deaths
2018,OK,Hughes,40063,13335,179,112,Jun,10,0
2018,OK,Hughes,40063,13335,179,112,Jul,11,0
2018,OK,Hughes,40063,13335,179,112,Aug,11,0
2018,OK,Hughes,40063,13335,179,112,Sep,Suppressed,0
2018,OK,Hughes,40063,13335,179,112,Oct,13,0
2018,OK,Hughes,40063,13335,179,112,Nov,Suppressed,0
2018,OK,Hughes,40063,13335,179,112,Dec,10,0
2018,OK,Jackson,40065,24949,266,176,Jan,17,0
2018,OK,Jackson,40065,24949,266,176,Feb,19,0
2018,OK,Jackson,40065,24949,266,176,Mar,19,0
2018,OK,Jackson,40065,24949,266,176,Apr,Suppressed,0
2018,OK,Jackson,40065,24949,266,176,May,19,0
2018,OK,Jackson,40065,24949,266,176,Jun,12,0
2018,OK,Jackson,40065,24949,266,176,Jul,12,0
2018,OK,Jackson,40065,24949,266,176,Aug,Suppressed,0
2018,OK,Jackson,40065,24949,266,176,Sep,16,0
2018,OK,Jackson,40065,24949,266,176,Oct,16,0
2018,OK,Jackson,40065,24949,266,176,Nov,12,0
2018,OK,Jackson,40065,24949,266,176,Dec,16,0
2018,OK,Jefferson,40067,6123,95,57,Jan,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Feb,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Mar,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Apr,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,May,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Jun,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Jul,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Aug,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Sep,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Oct,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Nov,Suppressed,0
2018,OK,Jefferson,40067,6123,95,57,Dec,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Jan,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Feb,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Mar,12,0
2018,OK,Johnston,40069,10949,141,90,Apr,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,May,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Jun,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Jul,10,0
2018,OK,Johnston,40069,10949,141,90,Aug,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Sep,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Oct,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Nov,Suppressed,0
2018,OK,Johnston,40069,10949,141,90,Dec,Suppressed,0
2018,OK,Kay,40071,44161,615,380,Jan,30,0
2018,OK,Kay,40071,44161,615,380,Feb,33,0
2018,OK,Kay,40071,44161,615,380,Mar,31,0
2018,OK,Kay,40071,44161,615,380,Apr,29,0
2018,OK,Kay,40071,44161,615,380,May,36,0
2018,OK,Kay,40071,44161,615,380,Jun,24,0
2018,OK,Kay,40071,44161,615,380,Jul,33,0
2018,OK,Kay,40071,44161,615,380,Aug,35,0
2018,OK,Kay,40071,44161,615,380,Sep,37,0
2018,OK,Kay,40071,44161,615,380,Oct,31,0
2018,OK,Kay,40071,44161,615,380,Nov,34,0
2018,OK,Kay,40071,44161,615,380,Dec,27,0
2018,OK,Kingfisher,40073,15816,163,118,Jan,15,0
2018,OK,Kingfisher,40073,15816,163,118,Feb,Suppressed,0
2018,OK,Kingfisher,40073,15816,163,118,Mar,15,0
2018,OK,Kingfisher,40073,15816,163,118,Apr,Suppressed,0
2018,OK,Kingfisher,40073,15816,163,118,May,Suppressed,0
2018,OK,Kingfisher,40073,15816,163,118,Jun,Suppressed,0
2018,OK,Kingfisher,40073,15816,163,118,Jul,Suppressed,0
2018,OK,Kingfisher,40073,15816,163,118,Aug,10,0
2018,OK,Kingfisher,40073,15816,163,118,Sep,Suppressed,0
2018,OK,Kingfisher,40073,15816,163,118,Oct,Suppressed,0
2018,OK,Kingfisher,40073,15816,163,118,Nov,11,0
