year,state,county,county_code,annual_county_population,annual_all_deaths,annual_hospital_deaths,month,monthly_hospital_deaths,covid_monthly_hospital_deaths
2021,TX,Anderson,48001,58402,884,543,Jan,73,25
2021,TX,Anderson,48001,58402,884,543,Feb,42,10
2021,TX,Anderson,48001,58402,884,543,Mar,30,Suppressed
2021,TX,Anderson,48001,58402,884,543,Apr,41,Suppressed
2021,TX,Anderson,48001,58402,884,543,May,36,Suppressed
2021,TX,Anderson,48001,58402,884,543,Jun,36,Suppressed
2021,TX,Anderson,48001,58402,884,543,Jul,32,Suppressed
2021,TX,Anderson,48001,58402,884,543,Aug,46,10
2021,TX,Anderson,48001,58402,884,543,Sep,85,41
2021,TX,Anderson,48001,58402,884,543,Oct,45,Suppressed
2021,TX,Anderson,48001,58402,884,543,Nov,41,Suppressed
2021,TX,Anderson,48001,58402,884,543,Dec,36,Suppressed
2021,TX,Andrews,48003,18440,159,104,Jan,15,12
2021,TX,Andrews,48003,18440,159,104,Feb,Suppressed,Suppressed
2021,TX,Andrews,48003,18440,159,104,Mar,Suppressed,Suppressed
2021,TX,Andrews,48003,18440,159,104,Apr,Suppressed,0
2021,TX,Andrews,48003,18440,159,104,May,Suppressed,0
2021,TX,Andrews,48003,18440,159,104,Jun,Suppressed,0
2021,TX,Andrews,48003,18440,159,104,Jul,Suppressed,0
2021,TX,Andrews,48003,18440,159,104,Aug,Suppressed,Suppressed
2021,TX,Andrews,48003,18440,159,104,Sep,11,Suppressed
2021,TX,Andrews,48003,18440,159,104,Oct,16,Suppressed
2021,TX,Andrews,48003,18440,159,104,Nov,Suppressed,Suppressed
2021,TX,Andrews,48003,18440,159,104,Dec,Suppressed,Suppressed
2021,TX,Angelina,48005,86506,1257,879,Jan,117,69
2021,TX,Angelina,48005,86506,1257,879,Feb,73,23
2021,TX,Angelina,48005,86506,1257,879,Mar,56,10
2021,TX,Angelina,48005,86506,1257,879,Apr,59,Suppressed
2021,TX,Angelina,48005,86506,1257,879,May,62,Suppressed
2021,TX,Angelina,48005,86506,1257,879,Jun,47,Suppressed
2021,TX,Angelina,48005,86506,1257,879,Jul,41,Suppressed
2021,TX,Angelina,48005,86506,1257,879,Aug,109,32
2021,TX,Angelina,48005,86506,1257,879,Sep,100,47
2021,TX,Angelina,48005,86506,1257,879,Oct,86,34
2021,TX,Angelina,48005,86506,1257,879,Nov,64,Suppressed
2021,TX,Angelina,48005,86506,1257,879,Dec,65,Suppressed
2021,TX,Aransas,48007,24510,430,212,Jan,20,Suppressed
2021,TX,Aransas,48007,24510,430,212,Feb,14,Suppressed
2021,TX,Aransas,48007,24510,430,212,Mar,22,Suppressed
2021,TX,Aransas,48007,24510,430,212,Apr,15,Suppressed
2021,TX,Aransas,48007,24510,430,212,May,20,Suppressed
2021,TX,Aransas,48007,24510,430,212,Jun,22,Suppressed
2021,TX,Aransas,48007,24510,430,212,Jul,15,Suppressed
2021,TX,Aransas,48007,24510,430,212,Aug,20,Suppressed
2021,TX,Aransas,48007,24510,430,212,Sep,25,Suppressed
2021,TX,Aransas,48007,24510,430,212,Oct,16,Suppressed
2021,TX,Aransas,48007,24510,430,212,Nov,Suppressed,Suppressed
2021,TX,Aransas,48007,24510,430,212,Dec,16,Suppressed
2021,TX,Archer,48009,8681,112,71,Jan,Suppressed,Suppressed
2021,TX,Archer,48009,8681,112,71,Feb,10,Suppressed
2021,TX,Archer,48009,8681,112,71,Mar,Suppressed,0
2021,TX,Archer,48009,8681,112,71,Apr,Suppressed,0
2021,TX,Archer,48009,8681,112,71,May,Suppressed,0
2021,TX,Archer,48009,8681,112,71,Jun,Suppressed,0
2021,TX,Archer,48009,8681,112,71,Jul,Suppressed,0
2021,TX,Archer,48009,8681,112,71,Aug,Suppressed,Suppressed
2021,TX,Archer,48009,8681,112,71,Sep,Suppressed,Suppressed
2021,TX,Archer,48009,8681,112,71,Oct,13,Suppressed
2021,TX,Archer,48009,8681,112,71,Nov,Suppressed,Suppressed
2021,TX,Archer,48009,8681,112,71,Dec,Suppressed,0
2021,TX,Armstrong,48011,1839,31,13,Jan,0,0
2021,TX,Armstrong,48011,1839,31,13,Feb,0,0
2021,TX,Armstrong,48011,1839,31,13,Mar,Suppressed,0
2021,TX,Armstrong,48011,1839,31,13,Apr,0,0
2021,TX,Armstrong,48011,1839,31,13,May,Suppressed,0
2021,TX,Armstrong,48011,1839,31,13,Jun,Suppressed,0
2021,TX,Armstrong,48011,1839,31,13,Jul,Suppressed,0
2021,TX,Armstrong,48011,1839,31,13,Aug,0,0
2021,TX,Armstrong,48011,1839,31,13,Sep,Suppressed,0
2021,TX,Armstrong,48011,1839,31,13,Oct,0,0
2021,TX,Armstrong,48011,1839,31,13,Nov,Suppressed,0
2021,TX,Armstrong,48011,1839,31,13,Dec,Suppressed,Suppressed
2021,TX,Atascosa,48013,49939,629,361,Jan,65,36
2021,TX,Atascosa,48013,49939,629,361,Feb,37,19
2021,TX,Atascosa,48013,49939,629,361,Mar,22,Suppressed
2021,TX,Atascosa,48013,49939,629,361,Apr,13,0
2021,TX,Atascosa,48013,49939,629,361,May,22,Suppressed
2021,TX,Atascosa,48013,49939,629,361,Jun,15,0
2021,TX,Atascosa,48013,49939,629,361,Jul,23,Suppressed
2021,TX,Atascosa,48013,49939,629,361,Aug,48,25
2021,TX,Atascosa,48013,49939,629,361,Sep,50,28
2021,TX,Atascosa,48013,49939,629,361,Oct,23,Suppressed
2021,TX,Atascosa,48013,49939,629,361,Nov,25,Suppressed
2021,TX,Atascosa,48013,49939,629,361,Dec,18,Suppressed
2021,TX,Austin,48015,30380,365,207,Jan,26,11
2021,TX,Austin,48015,30380,365,207,Feb,22,Suppressed
2021,TX,Austin,48015,30380,365,207,Mar,13,Suppressed
2021,TX,Austin,48015,30380,365,207,Apr,13,Suppressed
2021,TX,Austin,48015,30380,365,207,May,17,Suppressed
2021,TX,Austin,48015,30380,365,207,Jun,10,0
2021,TX,Austin,48015,30380,365,207,Jul,17,Suppressed
2021,TX,Austin,48015,30380,365,207,Aug,22,Suppressed
2021,TX,Austin,48015,30380,365,207,Sep,20,Suppressed
2021,TX,Austin,48015,30380,365,207,Oct,14,Suppressed
2021,TX,Austin,48015,30380,365,207,Nov,23,Suppressed
2021,TX,Austin,48015,30380,365,207,Dec,10,Suppressed
2021,TX,Bailey,48017,6835,81,58,Jan,Suppressed,Suppressed
2021,TX,Bailey,48017,6835,81,58,Feb,10,Suppressed
2021,TX,Bailey,48017,6835,81,58,Mar,Suppressed,Suppressed
2021,TX,Bailey,48017,6835,81,58,Apr,Suppressed,0
2021,TX,Bailey,48017,6835,81,58,May,Suppressed,0
2021,TX,Bailey,48017,6835,81,58,Jun,Suppressed,0
2021,TX,Bailey,48017,6835,81,58,Jul,Suppressed,Suppressed
2021,TX,Bailey,48017,6835,81,58,Aug,Suppressed,Suppressed
2021,TX,Bailey,48017,6835,81,58,Sep,12,Suppressed
2021,TX,Bailey,48017,6835,81,58,Oct,Suppressed,0
2021,TX,Bailey,48017,6835,81,58,Nov,Suppressed,Suppressed
2021,TX,Bailey,48017,6835,81,58,Dec,Suppressed,Suppressed
2021,TX,Bandera,48019,21565,329,180,Jan,26,Suppressed
2021,TX,Bandera,48019,21565,329,180,Feb,Suppressed,Suppressed
2021,TX,Bandera,48019,21565,329,180,Mar,14,Suppressed
2021,TX,Bandera,48019,21565,329,180,Apr,16,0
2021,TX,Bandera,48019,21565,329,180,May,13,Suppressed
2021,TX,Bandera,48019,21565,329,180,Jun,14,Suppressed
2021,TX,Bandera,48019,21565,329,180,Jul,14,Suppressed
2021,TX,Bandera,48019,21565,329,180,Aug,12,Suppressed
2021,TX,Bandera,48019,21565,329,180,Sep,19,11
2021,TX,Bandera,48019,21565,329,180,Oct,24,Suppressed
2021,TX,Bandera,48019,21565,329,180,Nov,12,Suppressed
2021,TX,Bandera,48019,21565,329,180,Dec,Suppressed,Suppressed
2021,TX,Bastrop,48021,102058,944,527,Jan,53,17
2021,TX,Bastrop,48021,102058,944,527,Feb,57,14
2021,TX,Bastrop,48021,102058,944,527,Mar,46,Suppressed
2021,TX,Bastrop,48021,102058,944,527,Apr,25,Suppressed
2021,TX,Bastrop,48021,102058,944,527,May,35,Suppressed
2021,TX,Bastrop,48021,102058,944,527,Jun,33,Suppressed
2021,TX,Bastrop,48021,102058,944,527,Jul,49,Suppressed
2021,TX,Bastrop,48021,102058,944,527,Aug,51,20
2021,TX,Bastrop,48021,102058,944,527,Sep,64,33
2021,TX,Bastrop,48021,102058,944,527,Oct,41,13
2021,TX,Bastrop,48021,102058,944,527,Nov,33,Suppressed
2021,TX,Bastrop,48021,102058,944,527,Dec,40,Suppressed
2021,TX,Baylor,48023,3477,81,61,Jan,Suppressed,Suppressed
2021,TX,Baylor,48023,3477,81,61,Feb,Suppressed,0
2021,TX,Baylor,48023,3477,81,61,Mar,Suppressed,Suppressed
2021,TX,Baylor,48023,3477,81,61,Apr,Suppressed,0
2021,TX,Baylor,48023,3477,81,61,May,Suppressed,0
2021,TX,Baylor,48023,3477,81,61,Jun,Suppressed,0
2021,TX,Baylor,48023,3477,81,61,Jul,Suppressed,0
2021,TX,Baylor,48023,3477,81,61,Aug,Suppressed,Suppressed
2021,TX,Baylor,48023,3477,81,61,Sep,10,Suppressed
2021,TX,Baylor,48023,3477,81,61,Oct,Suppressed,Suppressed
2021,TX,Baylor,48023,3477,81,61,Nov,Suppressed,0
2021,TX,Baylor,48023,3477,81,61,Dec,Suppressed,0
2021,TX,Bee,48025,30924,399,254,Jan,19,10
2021,TX,Bee,48025,30924,399,254,Feb,21,Suppressed
2021,TX,Bee,48025,30924,399,254,Mar,17,Suppressed
2021,TX,Bee,48025,30924,399,254,Apr,14,Suppressed
2021,TX,Bee,48025,30924,399,254,May,24,Suppressed
2021,TX,Bee,48025,30924,399,254,Jun,14,Suppressed
2021,TX,Bee,48025,30924,399,254,Jul,13,Suppressed
2021,TX,Bee,48025,30924,399,254,Aug,35,16
2021,TX,Bee,48025,30924,399,254,Sep,38,28
2021,TX,Bee,48025,30924,399,254,Oct,24,Suppressed
2021,TX,Bee,48025,30924,399,254,Nov,13,Suppressed
2021,TX,Bee,48025,30924,399,254,Dec,22,Suppressed
2021,TX,Bell,48027,379617,3358,2042,Jan,248,108
2021,TX,Bell,48027,379617,3358,2042,Feb,204,68
2021,TX,Bell,48027,379617,3358,2042,Mar,150,14
2021,TX,Bell,48027,379617,3358,2042,Apr,127,14
2021,TX,Bell,48027,379617,3358,2042,May,133,19
2021,TX,Bell,48027,379617,3358,2042,Jun,136,Suppressed
2021,TX,Bell,48027,379617,3358,2042,Jul,145,22
2021,TX,Bell,48027,379617,3358,2042,Aug,229,101
2021,TX,Bell,48027,379617,3358,2042,Sep,217,86
2021,TX,Bell,48027,379617,3358,2042,Oct,168,39
2021,TX,Bell,48027,379617,3358,2042,Nov,145,17
2021,TX,Bell,48027,379617,3358,2042,Dec,140,10
2021,TX,Bexar,48029,2028236,18972,10371,Jan,1414,718
2021,TX,Bexar,48029,2028236,18972,10371,Feb,984,399
2021,TX,Bexar,48029,2028236,18972,10371,Mar,771,158
2021,TX,Bexar,48029,2028236,18972,10371,Apr,621,72
2021,TX,Bexar,48029,2028236,18972,10371,May,681,59
2021,TX,Bexar,48029,2028236,18972,10371,Jun,594,33
2021,TX,Bexar,48029,2028236,18972,10371,Jul,719,79
2021,TX,Bexar,48029,2028236,18972,10371,Aug,1173,538
2021,TX,Bexar,48029,2028236,18972,10371,Sep,1117,503
2021,TX,Bexar,48029,2028236,18972,10371,Oct,858,221
2021,TX,Bexar,48029,2028236,18972,10371,Nov,701,58
2021,TX,Bexar,48029,2028236,18972,10371,Dec,738,68
2021,TX,Blanco,48031,11886,157,79,Jan,13,Suppressed
2021,TX,Blanco,48031,11886,157,79,Feb,Suppressed,Suppressed
2021,TX,Blanco,48031,11886,157,79,Mar,Suppressed,0
2021,TX,Blanco,48031,11886,157,79,Apr,Suppressed,0
2021,TX,Blanco,48031,11886,157,79,May,Suppressed,0
2021,TX,Blanco,48031,11886,157,79,Jun,Suppressed,0
2021,TX,Blanco,48031,11886,157,79,Jul,Suppressed,Suppressed
2021,TX,Blanco,48031,11886,157,79,Aug,Suppressed,Suppressed
2021,TX,Blanco,48031,11886,157,79,Sep,Suppressed,Suppressed
2021,TX,Blanco,48031,11886,157,79,Oct,Suppressed,0
2021,TX,Blanco,48031,11886,157,79,Nov,Suppressed,0
2021,TX,Blanco,48031,11886,157,79,Dec,Suppressed,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Jan,Suppressed,Suppressed
2021,TX,Borden,48033,617,Suppressed,Suppressed,Feb,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Mar,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Apr,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,May,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Jun,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Jul,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Aug,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Sep,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Oct,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Nov,0,0
2021,TX,Borden,48033,617,Suppressed,Suppressed,Dec,Suppressed,Suppressed
2021,TX,Bosque,48035,18503,303,185,Jan,16,Suppressed
2021,TX,Bosque,48035,18503,303,185,Feb,13,Suppressed
2021,TX,Bosque,48035,18503,303,185,Mar,16,Suppressed
2021,TX,Bosque,48035,18503,303,185,Apr,12,0
2021,TX,Bosque,48035,18503,303,185,May,16,Suppressed
2021,TX,Bosque,48035,18503,303,185,Jun,12,Suppressed
2021,TX,Bosque,48035,18503,303,185,Jul,21,Suppressed
2021,TX,Bosque,48035,18503,303,185,Aug,19,Suppressed
2021,TX,Bosque,48035,18503,303,185,Sep,18,Suppressed
2021,TX,Bosque,48035,18503,303,185,Oct,15,Suppressed
2021,TX,Bosque,48035,18503,303,185,Nov,12,Suppressed
2021,TX,Bosque,48035,18503,303,185,Dec,15,Suppressed
2021,TX,Bowie,48037,92581,1381,847,Jan,105,34
2021,TX,Bowie,48037,92581,1381,847,Feb,84,28
2021,TX,Bowie,48037,92581,1381,847,Mar,55,10
2021,TX,Bowie,48037,92581,1381,847,Apr,51,Suppressed
2021,TX,Bowie,48037,92581,1381,847,May,50,Suppressed
2021,TX,Bowie,48037,92581,1381,847,Jun,66,Suppressed
2021,TX,Bowie,48037,92581,1381,847,Jul,63,Suppressed
2021,TX,Bowie,48037,92581,1381,847,Aug,84,30
2021,TX,Bowie,48037,92581,1381,847,Sep,110,54
2021,TX,Bowie,48037,92581,1381,847,Oct,74,23
2021,TX,Bowie,48037,92581,1381,847,Nov,55,Suppressed
2021,TX,Bowie,48037,92581,1381,847,Dec,50,Suppressed
2021,TX,Brazoria,48039,379689,3458,2039,Jan,203,77
2021,TX,Brazoria,48039,379689,3458,2039,Feb,176,57
2021,TX,Brazoria,48039,379689,3458,2039,Mar,170,46
2021,TX,Brazoria,48039,379689,3458,2039,Apr,138,33
2021,TX,Brazoria,48039,379689,3458,2039,May,135,20
2021,TX,Brazoria,48039,379689,3458,2039,Jun,143,Suppressed
2021,TX,Brazoria,48039,379689,3458,2039,Jul,130,18
2021,TX,Brazoria,48039,379689,3458,2039,Aug,264,118
2021,TX,Brazoria,48039,379689,3458,2039,Sep,236,108
2021,TX,Brazoria,48039,379689,3458,2039,Oct,167,37
2021,TX,Brazoria,48039,379689,3458,2039,Nov,134,11
2021,TX,Brazoria,48039,379689,3458,2039,Dec,143,14
2021,TX,Brazos,48041,237032,1414,818,Jan,100,50
2021,TX,Brazos,48041,237032,1414,818,Feb,76,21
2021,TX,Brazos,48041,237032,1414,818,Mar,69,14
2021,TX,Brazos,48041,237032,1414,818,Apr,54,Suppressed
2021,TX,Brazos,48041,237032,1414,818,May,53,Suppressed
2021,TX,Brazos,48041,237032,1414,818,Jun,69,Suppressed
2021,TX,Brazos,48041,237032,1414,818,Jul,51,Suppressed
2021,TX,Brazos,48041,237032,1414,818,Aug,88,28
2021,TX,Brazos,48041,237032,1414,818,Sep,74,31
2021,TX,Brazos,48041,237032,1414,818,Oct,77,10
2021,TX,Brazos,48041,237032,1414,818,Nov,52,Suppressed
2021,TX,Brazos,48041,237032,1414,818,Dec,55,Suppressed
2021,TX,Brewster,48043,9450,109,69,Jan,Suppressed,Suppressed
2021,TX,Brewster,48043,9450,109,69,Feb,Suppressed,Suppressed
2021,TX,Brewster,48043,9450,109,69,Mar,Suppressed,0
2021,TX,Brewster,48043,9450,109,69,Apr,Suppressed,0
2021,TX,Brewster,48043,9450,109,69,May,Suppressed,0
2021,TX,Brewster,48043,9450,109,69,Jun,Suppressed,Suppressed
2021,TX,Brewster,48043,9450,109,69,Jul,Suppressed,0
2021,TX,Brewster,48043,9450,109,69,Aug,Suppressed,Suppressed
2021,TX,Brewster,48043,9450,109,69,Sep,Suppressed,0
2021,TX,Brewster,48043,9450,109,69,Oct,Suppressed,Suppressed
2021,TX,Brewster,48043,9450,109,69,Nov,Suppressed,Suppressed
2021,TX,Brewster,48043,9450,109,69,Dec,Suppressed,Suppressed
2021,TX,Briscoe,48045,1403,16,Suppressed,Jan,0,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Feb,Suppressed,Suppressed
2021,TX,Briscoe,48045,1403,16,Suppressed,Mar,0,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Apr,Suppressed,0
2021,TX,Briscoe,48045,1403,16,Suppressed,May,0,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Jun,0,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Jul,Suppressed,Suppressed
2021,TX,Briscoe,48045,1403,16,Suppressed,Aug,Suppressed,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Sep,0,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Oct,Suppressed,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Nov,Suppressed,0
2021,TX,Briscoe,48045,1403,16,Suppressed,Dec,0,0
2021,TX,Brooks,48047,6994,98,58,Jan,Suppressed,Suppressed
2021,TX,Brooks,48047,6994,98,58,Feb,Suppressed,Suppressed
2021,TX,Brooks,48047,6994,98,58,Mar,Suppressed,0
2021,TX,Brooks,48047,6994,98,58,Apr,Suppressed,0
2021,TX,Brooks,48047,6994,98,58,May,Suppressed,0
2021,TX,Brooks,48047,6994,98,58,Jun,Suppressed,0
2021,TX,Brooks,48047,6994,98,58,Jul,Suppressed,Suppressed
2021,TX,Brooks,48047,6994,98,58,Aug,Suppressed,Suppressed
2021,TX,Brooks,48047,6994,98,58,Sep,Suppressed,Suppressed
2021,TX,Brooks,48047,6994,98,58,Oct,Suppressed,0
2021,TX,Brooks,48047,6994,98,58,Nov,Suppressed,0
2021,TX,Brooks,48047,6994,98,58,Dec,Suppressed,Suppressed
2021,TX,Brown,48049,38192,647,428,Jan,65,30
2021,TX,Brown,48049,38192,647,428,Feb,27,10
2021,TX,Brown,48049,38192,647,428,Mar,31,Suppressed
2021,TX,Brown,48049,38192,647,428,Apr,19,0
2021,TX,Brown,48049,38192,647,428,May,30,Suppressed
2021,TX,Brown,48049,38192,647,428,Jun,27,Suppressed
2021,TX,Brown,48049,38192,647,428,Jul,26,Suppressed
2021,TX,Brown,48049,38192,647,428,Aug,45,16
2021,TX,Brown,48049,38192,647,428,Sep,38,13
2021,TX,Brown,48049,38192,647,428,Oct,41,11
2021,TX,Brown,48049,38192,647,428,Nov,37,Suppressed
2021,TX,Brown,48049,38192,647,428,Dec,42,Suppressed
2021,TX,Burleson,48051,18051,297,168,Jan,30,12
2021,TX,Burleson,48051,18051,297,168,Feb,12,Suppressed
2021,TX,Burleson,48051,18051,297,168,Mar,21,Suppressed
2021,TX,Burleson,48051,18051,297,168,Apr,11,Suppressed
2021,TX,Burleson,48051,18051,297,168,May,Suppressed,Suppressed
2021,TX,Burleson,48051,18051,297,168,Jun,Suppressed,0
2021,TX,Burleson,48051,18051,297,168,Jul,Suppressed,0
2021,TX,Burleson,48051,18051,297,168,Aug,19,Suppressed
2021,TX,Burleson,48051,18051,297,168,Sep,13,Suppressed
2021,TX,Burleson,48051,18051,297,168,Oct,10,Suppressed
2021,TX,Burleson,48051,18051,297,168,Nov,11,0
2021,TX,Burleson,48051,18051,297,168,Dec,19,Suppressed
2021,TX,Burnet,48053,50954,693,397,Jan,45,22
2021,TX,Burnet,48053,50954,693,397,Feb,41,Suppressed
2021,TX,Burnet,48053,50954,693,397,Mar,29,Suppressed
2021,TX,Burnet,48053,50954,693,397,Apr,24,Suppressed
2021,TX,Burnet,48053,50954,693,397,May,19,Suppressed
2021,TX,Burnet,48053,50954,693,397,Jun,28,0
2021,TX,Burnet,48053,50954,693,397,Jul,35,Suppressed
2021,TX,Burnet,48053,50954,693,397,Aug,43,18
2021,TX,Burnet,48053,50954,693,397,Sep,40,21
2021,TX,Burnet,48053,50954,693,397,Oct,45,13
2021,TX,Burnet,48053,50954,693,397,Nov,19,Suppressed
2021,TX,Burnet,48053,50954,693,397,Dec,29,Suppressed
2021,TX,Caldwell,48055,46791,489,307,Jan,41,18
2021,TX,Caldwell,48055,46791,489,307,Feb,33,17
2021,TX,Caldwell,48055,46791,489,307,Mar,22,Suppressed
2021,TX,Caldwell,48055,46791,489,307,Apr,20,Suppressed
2021,TX,Caldwell,48055,46791,489,307,May,22,Suppressed
2021,TX,Caldwell,48055,46791,489,307,Jun,13,Suppressed
2021,TX,Caldwell,48055,46791,489,307,Jul,16,Suppressed
2021,TX,Caldwell,48055,46791,489,307,Aug,39,19
2021,TX,Caldwell,48055,46791,489,307,Sep,39,20
2021,TX,Caldwell,48055,46791,489,307,Oct,22,Suppressed
2021,TX,Caldwell,48055,46791,489,307,Nov,14,Suppressed
2021,TX,Caldwell,48055,46791,489,307,Dec,26,0
2021,TX,Calhoun,48057,19727,268,170,Jan,14,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Feb,14,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Mar,14,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Apr,12,0
2021,TX,Calhoun,48057,19727,268,170,May,17,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Jun,16,0
2021,TX,Calhoun,48057,19727,268,170,Jul,15,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Aug,14,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Sep,19,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Oct,15,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Nov,Suppressed,Suppressed
2021,TX,Calhoun,48057,19727,268,170,Dec,13,Suppressed
2021,TX,Callahan,48059,14115,231,144,Jan,21,12
2021,TX,Callahan,48059,14115,231,144,Feb,10,Suppressed
2021,TX,Callahan,48059,14115,231,144,Mar,11,Suppressed
2021,TX,Callahan,48059,14115,231,144,Apr,Suppressed,0
2021,TX,Callahan,48059,14115,231,144,May,11,Suppressed
2021,TX,Callahan,48059,14115,231,144,Jun,Suppressed,0
2021,TX,Callahan,48059,14115,231,144,Jul,Suppressed,0
2021,TX,Callahan,48059,14115,231,144,Aug,12,Suppressed
2021,TX,Callahan,48059,14115,231,144,Sep,16,Suppressed
2021,TX,Callahan,48059,14115,231,144,Oct,16,Suppressed
2021,TX,Callahan,48059,14115,231,144,Nov,13,Suppressed
2021,TX,Callahan,48059,14115,231,144,Dec,12,Suppressed
2021,TX,Cameron,48061,423029,3809,2394,Jan,321,153
2021,TX,Cameron,48061,423029,3809,2394,Feb,264,132
2021,TX,Cameron,48061,423029,3809,2394,Mar,182,43
2021,TX,Cameron,48061,423029,3809,2394,Apr,171,30
2021,TX,Cameron,48061,423029,3809,2394,May,196,27
2021,TX,Cameron,48061,423029,3809,2394,Jun,147,15
2021,TX,Cameron,48061,423029,3809,2394,Jul,151,19
2021,TX,Cameron,48061,423029,3809,2394,Aug,211,81
2021,TX,Cameron,48061,423029,3809,2394,Sep,260,116
2021,TX,Cameron,48061,423029,3809,2394,Oct,177,40
2021,TX,Cameron,48061,423029,3809,2394,Nov,147,17
2021,TX,Cameron,48061,423029,3809,2394,Dec,167,20
2021,TX,Camp,48063,12616,233,150,Jan,16,Suppressed
2021,TX,Camp,48063,12616,233,150,Feb,12,Suppressed
2021,TX,Camp,48063,12616,233,150,Mar,Suppressed,0
2021,TX,Camp,48063,12616,233,150,Apr,Suppressed,0
2021,TX,Camp,48063,12616,233,150,May,16,Suppressed
2021,TX,Camp,48063,12616,233,150,Jun,Suppressed,0
2021,TX,Camp,48063,12616,233,150,Jul,13,Suppressed
2021,TX,Camp,48063,12616,233,150,Aug,13,Suppressed
2021,TX,Camp,48063,12616,233,150,Sep,16,Suppressed
2021,TX,Camp,48063,12616,233,150,Oct,17,Suppressed
2021,TX,Camp,48063,12616,233,150,Nov,12,0
2021,TX,Camp,48063,12616,233,150,Dec,Suppressed,Suppressed
2021,TX,Carson,48065,5746,85,38,Jan,Suppressed,0
2021,TX,Carson,48065,5746,85,38,Feb,Suppressed,Suppressed
2021,TX,Carson,48065,5746,85,38,Mar,Suppressed,0
2021,TX,Carson,48065,5746,85,38,Apr,Suppressed,0
2021,TX,Carson,48065,5746,85,38,May,Suppressed,0
2021,TX,Carson,48065,5746,85,38,Jun,0,0
2021,TX,Carson,48065,5746,85,38,Jul,0,0
2021,TX,Carson,48065,5746,85,38,Aug,Suppressed,Suppressed
2021,TX,Carson,48065,5746,85,38,Sep,Suppressed,Suppressed
2021,TX,Carson,48065,5746,85,38,Oct,Suppressed,Suppressed
2021,TX,Carson,48065,5746,85,38,Nov,Suppressed,0
2021,TX,Carson,48065,5746,85,38,Dec,Suppressed,Suppressed
2021,TX,Cass,48067,28560,590,337,Jan,41,16
2021,TX,Cass,48067,28560,590,337,Feb,28,Suppressed
2021,TX,Cass,48067,28560,590,337,Mar,20,Suppressed
2021,TX,Cass,48067,28560,590,337,Apr,20,Suppressed
2021,TX,Cass,48067,28560,590,337,May,25,Suppressed
2021,TX,Cass,48067,28560,590,337,Jun,15,Suppressed
2021,TX,Cass,48067,28560,590,337,Jul,25,Suppressed
2021,TX,Cass,48067,28560,590,337,Aug,41,24
2021,TX,Cass,48067,28560,590,337,Sep,43,29
2021,TX,Cass,48067,28560,590,337,Oct,28,11
2021,TX,Cass,48067,28560,590,337,Nov,23,Suppressed
2021,TX,Cass,48067,28560,590,337,Dec,28,Suppressed
2021,TX,Castro,48069,7374,96,60,Jan,Suppressed,Suppressed
2021,TX,Castro,48069,7374,96,60,Feb,Suppressed,Suppressed
2021,TX,Castro,48069,7374,96,60,Mar,Suppressed,Suppressed
2021,TX,Castro,48069,7374,96,60,Apr,Suppressed,0
2021,TX,Castro,48069,7374,96,60,May,Suppressed,0
2021,TX,Castro,48069,7374,96,60,Jun,Suppressed,0
2021,TX,Castro,48069,7374,96,60,Jul,Suppressed,0
2021,TX,Castro,48069,7374,96,60,Aug,Suppressed,Suppressed
2021,TX,Castro,48069,7374,96,60,Sep,Suppressed,Suppressed
2021,TX,Castro,48069,7374,96,60,Oct,Suppressed,Suppressed
2021,TX,Castro,48069,7374,96,60,Nov,Suppressed,Suppressed
2021,TX,Castro,48069,7374,96,60,Dec,Suppressed,Suppressed
2021,TX,Chambers,48071,48865,418,252,Jan,30,Suppressed
2021,TX,Chambers,48071,48865,418,252,Feb,27,Suppressed
2021,TX,Chambers,48071,48865,418,252,Mar,20,Suppressed
2021,TX,Chambers,48071,48865,418,252,Apr,24,Suppressed
2021,TX,Chambers,48071,48865,418,252,May,13,Suppressed
2021,TX,Chambers,48071,48865,418,252,Jun,13,0
